ts,cash,equity,open_positions,exposure
2023-04-18 00:00:00+00:00,70340.09,107618.99,1,37278.9
2023-04-19 00:00:00+00:00,70340.09,107612.69,1,37272.6
2023-04-20 00:00:00+00:00,70340.09,107409.29,1,37069.2
2023-04-21 00:00:00+00:00,70340.09,107438.09,1,37098.0
2023-04-24 00:00:00+00:00,70340.09,107476.79,1,37136.7
2023-04-25 00:00:00+00:00,70340.09,106887.29,1,36547.2
2023-04-26 00:00:00+00:00,70340.09,106732.49,1,36392.4
2023-04-27 00:00:00+00:00,70340.09,107456.99,1,37116.9
2023-04-28 00:00:00+00:00,70340.09,107773.79,1,37433.7
2023-05-01 00:00:00+00:00,70340.09,107735.99,1,37395.9
2023-05-02 00:00:00+00:00,70340.09,107315.69,1,36975.6
2023-05-03 00:00:00+00:00,70340.09,107061.89,1,36721.8
2023-05-04 00:00:00+00:00,70340.09,106801.79,1,36461.7
2023-05-05 00:00:00+00:00,70340.09,107476.79,1,37136.7
2023-05-08 00:00:00+00:00,70340.09,107486.69,1,37146.6
2023-05-09 00:00:00+00:00,70340.09,107323.79,1,36983.7
2023-05-10 00:00:00+00:00,70340.09,107496.59,1,37156.5
2023-05-11 00:00:00+00:00,70340.09,107431.79,1,37091.7
2023-05-12 00:00:00+00:00,70340.09,107383.19,1,37043.1
2023-05-15 00:00:00+00:00,70340.09,107510.99,1,37170.9
2023-05-16 00:00:00+00:00,70340.09,107262.59,1,36922.5
2023-05-17 00:00:00+00:00,70340.09,107710.79,1,37370.7
2023-05-18 00:00:00+00:00,70340.09,108070.79,1,37730.7
2023-05-19 00:00:00+00:00,70340.09,108015.89,1,37675.8
2023-05-22 00:00:00+00:00,70340.09,108031.19,1,37691.1
2023-05-23 00:00:00+00:00,70340.09,107608.19,1,37268.1
2023-05-24 00:00:00+00:00,70340.09,107338.19,1,36998.1
2023-05-25 00:00:00+00:00,70340.09,107658.59,1,37318.5
2023-05-26 00:00:00+00:00,70340.09,108141.89,1,37801.8
2023-05-30 00:00:00+00:00,70340.09,108156.29,1,37816.2
2023-05-31 00:00:00+00:00,70340.09,107946.59,1,37606.5
2023-06-01 00:00:00+00:00,70340.09,108303.89,1,37963.8
2023-06-02 00:00:00+00:00,70340.09,108852.89,1,38512.8
2023-06-05 00:00:00+00:00,70340.09,108779.09,1,38439.0
2023-06-06 00:00:00+00:00,70340.09,108862.79,1,38522.7
2023-06-07 00:00:00+00:00,70340.09,108729.59,1,38389.5
2023-06-08 00:00:00+00:00,70340.09,108961.79,1,38621.7
2023-06-09 00:00:00+00:00,70340.09,109031.09,1,38691.0
2023-06-12 00:00:00+00:00,70340.09,109382.09,1,39042.0
2023-06-13 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-14 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-15 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-16 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-20 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-21 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-22 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-23 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-26 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-27 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-28 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-29 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-06-30 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-03 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-05 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-06 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-07 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-10 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-11 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-12 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-13 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-14 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-17 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-18 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-19 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-20 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-21 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-24 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-25 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-26 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-27 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-28 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-07-31 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-08-01 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-08-02 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-08-03 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-08-04 00:00:00+00:00,109499.3,109499.3,0,0.0
2023-08-07 00:00:00+00:00,73055.09,108825.09,1,35770.0
2023-08-08 00:00:00+00:00,73055.09,109015.09,1,35960.0
2023-08-09 00:00:00+00:00,73055.09,108693.09,1,35638.0
2023-08-10 00:00:00+00:00,73055.09,108649.09,1,35594.0
2023-08-11 00:00:00+00:00,73055.09,108613.09,1,35558.0
2023-08-14 00:00:00+00:00,73055.09,108947.09,1,35892.0
2023-08-15 00:00:00+00:00,73055.09,108545.09,1,35490.0
2023-08-16 00:00:00+00:00,73055.09,108369.09,1,35314.0
2023-08-17 00:00:00+00:00,73055.09,107855.09,1,34800.0
2023-08-18 00:00:00+00:00,36633.81,108197.81,2,71564.0
2023-08-21 00:00:00+00:00,294.03,109120.49,3,108826.46
2023-08-22 00:00:00+00:00,294.03,109246.01,3,108951.98
2023-08-23 00:00:00+00:00,294.03,111012.66,3,110718.63
2023-08-24 00:00:00+00:00,294.03,108752.01,3,108457.98
2023-08-25 00:00:00+00:00,294.03,109739.53,3,109445.5
2023-08-28 00:00:00+00:00,294.03,110566.63,3,110272.6
2023-08-29 00:00:00+00:00,294.03,112699.24,3,112405.21
2023-08-30 00:00:00+00:00,294.03,113771.73,3,113477.7
2023-08-31 00:00:00+00:00,294.03,113874.42,3,113580.39
2023-09-01 00:00:00+00:00,294.03,114222.58,3,113928.55
2023-09-05 00:00:00+00:00,294.03,114155.26,3,113861.23
2023-09-06 00:00:00+00:00,294.03,112207.25,3,111913.22
2023-09-07 00:00:00+00:00,294.03,110751.49,3,110457.46
2023-09-08 00:00:00+00:00,294.03,110984.29,3,110690.26
2023-09-11 00:00:00+00:00,294.03,111909.8,3,111615.77
2023-09-12 00:00:00+00:00,294.03,110668.98,3,110374.95
2023-09-13 00:00:00+00:00,294.03,110438.08,3,110144.05
2023-09-14 00:00:00+00:00,294.03,111376.54,3,111082.51
2023-09-15 00:00:00+00:00,294.03,109990.92,3,109696.89
2023-09-18 00:00:00+00:00,294.03,110589.61,3,110295.58
2023-09-19 00:00:00+00:00,294.03,110652.54,3,110358.51
2023-09-20 00:00:00+00:00,294.03,109056.33,3,108762.3
2023-09-21 00:00:00+00:00,294.03,107460.65,3,107166.62
2023-09-22 00:00:00+00:00,294.03,107556.22,3,107262.19
2023-09-25 00:00:00+00:00,294.03,108137.96,3,107843.93
2023-09-26 00:00:00+00:00,294.03,106235.16,3,105941.13
2023-09-27 00:00:00+00:00,294.03,106027.27,3,105733.24
2023-09-28 00:00:00+00:00,294.03,106586.72,3,106292.69
2023-09-29 00:00:00+00:00,294.03,106629.62,3,106335.59
2023-10-02 00:00:00+00:00,294.03,107425.33,3,107131.3
2023-10-03 00:00:00+00:00,294.03,106034.51,3,105740.48
2023-10-04 00:00:00+00:00,294.03,107032.22,3,106738.19
2023-10-05 00:00:00+00:00,294.03,107161.72,3,106867.69
2023-10-06 00:00:00+00:00,294.03,108708.09,3,108414.06
2023-10-09 00:00:00+00:00,294.03,109426.95,3,109132.92
2023-10-10 00:00:00+00:00,294.03,109700.98,3,109406.95
2023-10-11 00:00:00+00:00,294.03,110398.13,3,110104.1
2023-10-12 00:00:00+00:00,294.03,110226.4,3,109932.37
2023-10-13 00:00:00+00:00,294.03,109203.31,3,108909.28
2023-10-16 00:00:00+00:00,294.03,109975.8,3,109681.77
2023-10-17 00:00:00+00:00,294.03,109537.91,3,109243.88
2023-10-18 00:00:00+00:00,294.03,108300.04,3,108006.01
2023-10-19 00:00:00+00:00,294.03,107563.12,3,107269.09
2023-10-20 00:00:00+00:00,294.03,106064.59,3,105770.56
2023-10-23 00:00:00+00:00,294.03,106135.34,3,105841.31
2023-10-24 00:00:00+00:00,294.03,106839.08,3,106545.05
2023-10-25 00:00:00+00:00,294.03,104972.57,3,104678.54
2023-10-26 00:00:00+00:00,294.03,103035.89,3,102741.86
2023-10-27 00:00:00+00:00,294.03,103311.46,3,103017.43
2023-10-30 00:00:00+00:00,294.03,104530.79,3,104236.76
2023-10-31 00:00:00+00:00,294.03,105014.7,3,104720.67
2023-11-01 00:00:00+00:00,294.03,106644.43,3,106350.4
2023-11-02 00:00:00+00:00,294.03,108699.31,3,108405.28
2023-11-03 00:00:00+00:00,294.03,109276.7,3,108982.67
2023-11-06 00:00:00+00:00,294.03,110028.2,3,109734.17
2023-11-07 00:00:00+00:00,294.03,111002.85,3,110708.82
2023-11-08 00:00:00+00:00,294.03,111267.97,3,110973.94
2023-11-09 00:00:00+00:00,294.03,110595.66,3,110301.63
2023-11-10 00:00:00+00:00,294.03,112802.66,3,112508.63
2023-11-13 00:00:00+00:00,294.03,112328.2,3,112034.17
2023-11-14 00:00:00+00:00,294.03,114393.68,3,114099.65
2023-11-15 00:00:00+00:00,294.03,114616.77,3,114322.74
2023-11-16 00:00:00+00:00,294.03,115036.3,3,114742.27
2023-11-17 00:00:00+00:00,38325.0,115181.4,2,76856.4
2023-11-20 00:00:00+00:00,38325.0,115947.58,2,77622.58
2023-11-21 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-11-22 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-11-24 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-11-27 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-11-28 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-11-29 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-11-30 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-01 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-04 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-05 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-06 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-07 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-08 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-11 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-12 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-13 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-14 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-15 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-18 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-19 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-20 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-21 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-22 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-26 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-27 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-28 00:00:00+00:00,115643.81,115643.81,0,0.0
2023-12-29 00:00:00+00:00,115643.81,115643.81,0,0.0
2024-01-02 00:00:00+00:00,115643.81,115643.81,0,0.0
2024-01-03 00:00:00+00:00,115643.81,115643.81,0,0.0
2024-01-04 00:00:00+00:00,77190.94,115573.95,1,38383.01
2024-01-05 00:00:00+00:00,77190.94,115419.92,1,38228.98
2024-01-08 00:00:00+00:00,77190.94,116344.1,1,39153.16
2024-01-09 00:00:00+00:00,77190.94,116255.48,1,39064.54
2024-01-10 00:00:00+00:00,77190.94,116477.03,1,39286.09
2024-01-11 00:00:00+00:00,77190.94,116350.43,1,39159.49
2024-01-12 00:00:00+00:00,77190.94,116420.06,1,39229.12
2024-01-16 00:00:00+00:00,77190.94,115936.87,1,38745.93
2024-01-17 00:00:00+00:00,77190.94,115736.42,1,38545.48
2024-01-18 00:00:00+00:00,77190.94,116991.87,1,39800.93
2024-01-19 00:00:00+00:00,77190.94,117610.1,1,40419.16
2024-01-22 00:00:00+00:00,77190.94,118101.73,1,40910.79
2024-01-23 00:00:00+00:00,77190.94,118373.92,1,41182.98
2024-01-24 00:00:00+00:00,77190.94,118230.44,1,41039.5
2024-01-25 00:00:00+00:00,77190.94,118160.81,1,40969.87
2024-01-26 00:00:00+00:00,77190.94,117791.56,1,40600.62
2024-01-29 00:00:00+00:00,77190.94,117645.97,1,40455.03
2024-01-30 00:00:00+00:00,77190.94,116867.38,1,39676.44
2024-01-31 00:00:00+00:00,77190.94,116099.34,1,38908.4
2024-02-01 00:00:00+00:00,77190.94,116618.4,1,39427.46
2024-02-02 00:00:00+00:00,77190.94,116405.29,1,39214.35
2024-02-05 00:00:00+00:00,77190.94,116791.42,1,39600.48
2024-02-06 00:00:00+00:00,77190.94,117133.24,1,39942.3
2024-02-07 00:00:00+00:00,77190.94,117156.45,1,39965.51
2024-02-08 00:00:00+00:00,77190.94,116926.46,1,39735.52
2024-02-09 00:00:00+00:00,77190.94,117038.29,1,39847.35
2024-02-12 00:00:00+00:00,77190.94,116679.59,1,39488.65
2024-02-13 00:00:00+00:00,77190.94,116234.38,1,39043.44
2024-02-14 00:00:00+00:00,77190.94,116046.59,1,38855.65
2024-02-15 00:00:00+00:00,77190.94,115985.4,1,38794.46
2024-02-16 00:00:00+00:00,77190.94,115658.35,1,38467.41
2024-02-20 00:00:00+00:00,77190.94,115500.1,1,38309.16
2024-02-21 00:00:00+00:00,77190.94,115660.46,1,38469.52
2024-02-22 00:00:00+00:00,77190.94,116093.01,1,38902.07
2024-02-23 00:00:00+00:00,77190.94,115702.66,1,38511.72
2024-02-26 00:00:00+00:00,77190.94,115415.7,1,38224.76
2024-02-27 00:00:00+00:00,77190.94,115725.87,1,38534.93
2024-02-28 00:00:00+00:00,77190.94,115470.56,1,38279.62
2024-02-29 00:00:00+00:00,77190.94,115329.19,1,38138.25
2024-03-01 00:00:00+00:00,77190.94,115099.2,1,37908.26
2024-03-04 00:00:00+00:00,77190.94,114137.04,1,36946.1
2024-03-05 00:00:00+00:00,77190.94,113086.26,1,35895.32
2024-03-06 00:00:00+00:00,77190.94,112875.26,1,35684.32
2024-03-07 00:00:00+00:00,77190.94,112849.94,1,35659.0
2024-03-08 00:00:00+00:00,77190.94,113214.97,1,36024.03
2024-03-11 00:00:00+00:00,77190.94,113641.19,1,36450.25
2024-03-12 00:00:00+00:00,77190.94,113742.47,1,36551.53
2024-03-13 00:00:00+00:00,77190.94,113299.37,1,36108.43
2024-03-14 00:00:00+00:00,77190.94,113693.94,1,36503.0
2024-03-15 00:00:00+00:00,77190.94,113613.76,1,36422.82
2024-03-18 00:00:00+00:00,77190.94,113845.86,1,36654.92
2024-03-19 00:00:00+00:00,77190.94,114343.82,1,37152.88
2024-03-20 00:00:00+00:00,77190.94,114890.31,1,37699.37
2024-03-21 00:00:00+00:00,77190.94,113350.01,1,36159.07
2024-03-22 00:00:00+00:00,77190.94,113542.02,1,36351.08
2024-03-25 00:00:00+00:00,77190.94,113240.29,1,36049.35
2024-03-26 00:00:00+00:00,77190.94,112999.75,1,35808.81
2024-03-27 00:00:00+00:00,77190.94,113759.35,1,36568.41
2024-03-28 00:00:00+00:00,77190.94,113373.22,1,36182.28
2024-04-01 00:00:00+00:00,77190.94,113067.27,1,35876.33
2024-04-02 00:00:00+00:00,77190.94,112816.18,1,35625.24
2024-04-03 00:00:00+00:00,77190.94,112987.09,1,35796.15
2024-04-04 00:00:00+00:00,77190.94,112811.96,1,35621.02
2024-04-05 00:00:00+00:00,77190.94,112972.32,1,35781.38
2024-04-08 00:00:00+00:00,77190.94,112733.89,1,35542.95
2024-04-09 00:00:00+00:00,77190.94,112991.31,1,35800.37
2024-04-10 00:00:00+00:00,77190.94,112592.52,1,35401.58
2024-04-11 00:00:00+00:00,77190.94,114124.38,1,36933.44
2024-04-12 00:00:00+00:00,77190.94,114442.99,1,37252.05
2024-04-15 00:00:00+00:00,77190.94,113628.53,1,36437.59
2024-04-16 00:00:00+00:00,77190.94,112930.12,1,35739.18
2024-04-17 00:00:00+00:00,77190.94,112638.94,1,35448.0
2024-04-18 00:00:00+00:00,77190.94,112436.38,1,35245.44
2024-04-19 00:00:00+00:00,38714.83,111657.15,2,72942.32
2024-04-22 00:00:00+00:00,303.12,112305.24,3,112002.12
2024-04-23 00:00:00+00:00,303.12,113560.51,3,113257.39
2024-04-24 00:00:00+00:00,303.12,114121.83,3,113818.71
2024-04-25 00:00:00+00:00,303.12,113968.04,3,113664.92
2024-04-26 00:00:00+00:00,303.12,114813.44,3,114510.32
2024-04-29 00:00:00+00:00,303.12,115999.24,3,115696.12
2024-04-30 00:00:00+00:00,303.12,113957.49,3,113654.37
